layer,head,mean,min,max
0,0,0.09591163694858551,0.0,0.22997227311134338
0,1,0.021970301866531372,0.0,0.05314980447292328
0,2,0.10557301342487335,0.0,0.3677733838558197
0,3,0.10461664199829102,0.0,0.4612571597099304
0,4,0.03931709751486778,0.0,0.16846466064453125
0,5,0.07713758945465088,0.0,0.18103934824466705
0,6,0.06694027781486511,0.0,0.5441740155220032
0,7,0.06974681466817856,0.0,0.42961689829826355
0,8,0.08225912600755692,0.0,0.5149842500686646
0,9,0.1403312236070633,0.0,0.6572821140289307
0,10,0.028394440189003944,0.0,0.0852738618850708
0,11,0.032924942672252655,0.0,0.16700415313243866
1,0,0.08605309575796127,0.0,0.3111591637134552
1,1,0.04561324417591095,0.0,0.14513830840587616
1,2,0.1340123414993286,0.0,0.7064152359962463
1,3,0.07778101414442062,0.0,0.33512118458747864
1,4,0.17685706913471222,0.0,0.9874435067176819
1,5,0.10691123455762863,0.0,0.4495939612388611
1,6,0.17037838697433472,0.0,0.6132969260215759
1,7,0.08781853318214417,0.0,0.24869784712791443
1,8,0.15516938269138336,0.0,0.5788687467575073
1,9,0.128314808011055,0.0,0.3435060381889343
1,10,0.13802778720855713,0.0,0.6445134282112122
1,11,0.059610433876514435,0.0,0.20791149139404297
2,0,0.08140061795711517,0.0,0.1918623298406601
2,1,0.18272840976715088,0.0,0.5073373913764954
2,2,0.08187849074602127,0.0,0.2887188494205475
2,3,0.07102247327566147,0.0,0.13128413259983063
2,4,0.09402359277009964,0.0,0.27768847346305847
2,5,0.05945771187543869,0.0,0.20722031593322754
2,6,0.12802842259407043,0.0,0.41707485914230347
2,7,0.025746505707502365,0.0,0.07245319336652756
2,8,0.039612624794244766,0.0,0.14941588044166565
2,9,0.23512941598892212,0.0,0.6946737170219421
2,10,0.08158242702484131,0.0,0.2440461963415146
2,11,0.12837186455726624,0.0,0.6628933548927307
3,0,0.022874975576996803,0.0,0.0705975815653801
3,1,0.041302964091300964,0.0,0.11442779004573822
3,2,0.06019475683569908,0.0,0.23433353006839752
3,3,0.3012068569660187,0.0,0.92296302318573
3,4,0.045012228190898895,0.0,0.1508484184741974
3,5,0.09132712334394455,0.0,0.6147444844245911
3,6,0.08345125615596771,0.0,0.2551564872264862
3,7,0.059270236641168594,0.0,0.1234002485871315
3,8,0.10767257213592529,0.0,0.5590542554855347
3,9,0.11291086673736572,0.0,0.5890006422996521
3,10,0.07231324166059494,0.0,0.30691683292388916
3,11,0.05238138884305954,0.0,0.09990756958723068
4,0,0.006907993927598,0.0,0.05096783861517906
4,1,0.014099912717938423,0.0,0.06182599812746048
4,2,0.03462293744087219,0.0,0.20435276627540588
4,3,0.014769446104764938,0.0,0.07147159427404404
4,4,0.01938614808022976,0.0,0.11120855808258057
4,5,0.014528176747262478,0.0,0.041053663939237595
4,6,0.00027708816924132407,0.0,0.0012804155703634024
4,7,0.01196429692208767,0.0,0.027078106999397278
4,8,0.0006281017558649182,0.0,0.0020646804478019476
4,9,0.03256531059741974,0.0,0.09443823993206024
4,10,5.776293983217329e-05,0.0,0.0004373817646410316
4,11,0.001727847382426262,0.0,0.012416137382388115
5,0,0.043874576687812805,0.0,0.13443544507026672
5,1,0.00904909148812294,0.0,0.03311637416481972
5,2,0.010747019201517105,0.0,0.052431970834732056
5,3,0.04005049169063568,0.0,0.1250845491886139
5,4,0.027966780588030815,0.0,0.09629340469837189
5,5,0.028963753953576088,0.0,0.06312082707881927
5,6,0.006798120681196451,0.0,0.057591039687395096
5,7,0.036915283650159836,0.0,0.11674874275922775
5,8,0.03894660249352455,0.0,0.1252397745847702
5,9,0.022398080676794052,0.0,0.10785672813653946
5,10,0.030220888555049896,0.0,0.18786580860614777
5,11,0.026512425392866135,0.0,0.06301556527614594
6,0,0.025019917637109756,0.0,0.10582011193037033
6,1,0.013759074732661247,0.0,0.05083191767334938
6,2,0.036842312663793564,0.0,0.1543809473514557
6,3,0.0033753744792193174,0.0,0.018189867958426476
6,4,0.018044626340270042,0.0,0.062439609318971634
6,5,0.12261620908975601,0.0,0.6651825904846191
6,6,6.010760262142867e-05,0.0,0.0003008737985510379
6,7,0.0347287654876709,0.0,0.10727859288454056
6,8,0.03261555731296539,0.0,0.08496104925870895
6,9,0.013040738180279732,0.0,0.04056940972805023
6,10,0.01962696947157383,0.0,0.09074129164218903
6,11,0.006833379622548819,0.0,0.041254688054323196
7,0,9.168160204353626e-07,0.0,5.427525138657074e-06
7,1,0.0029183931183069944,0.0,0.01671399362385273
7,2,0.3333333432674408,0.0,1.0
7,3,0.016379650682210922,0.0,0.042184311896562576
7,4,0.024580538272857666,0.0,0.06708556413650513
7,5,0.0006301931571215391,0.0,0.00473671592772007
7,6,0.009036749601364136,0.0,0.0706537663936615
7,7,0.007807513233274221,0.0,0.028916995972394943
7,8,0.0241243839263916,0.0,0.05477634817361832
7,9,0.0505194365978241,0.0,0.23134522140026093
7,10,0.028974201530218124,0.0,0.23829957842826843
7,11,0.00995547790080309,0.0,0.04838719218969345
8,0,0.3333333432674408,0.0,1.0
8,1,1.807231399833311e-25,0.0,9.828933735965374e-25
8,2,0.0003244461549911648,0.0,0.0027668029069900513
8,3,5.868120659530129e-13,0.0,5.28083479722774e-12
8,4,8.603014411967536e-10,0.0,7.742713137304236e-09
8,5,1.7848937117811298e-13,0.0,1.5896925702890696e-12
8,6,0.01587112434208393,0.0,0.07282663136720657
8,7,0.09384936094284058,0.0,0.762337863445282
8,8,2.7435505212034303e-19,0.0,2.468382221293977e-18
8,9,0.0004103557439520955,0.0,0.0025121395010501146
8,10,4.7249857743736356e-05,0.0,0.00021214233129285276
8,11,0.0,0.0,0.0
9,0,0.11110954731702805,0.0,0.999985933303833
9,1,1.952474849531427e-05,0.0,0.00017297102021984756
9,2,0.002144932746887207,0.0,0.019304394721984863
9,3,4.827865268453024e-06,0.0,3.63972139894031e-05
9,4,4.58532365322392e-26,0.0,4.12679122627177e-25
9,5,1.8136363796464037e-30,0.0,1.6312118063083948e-29
9,6,2.1104604561527687e-21,0.0,1.89941445092717e-20
9,7,0.00010495239985175431,0.0,0.0009066975326277316
9,8,3.4442467871011277e-37,0.0,3.099821794500159e-36
9,9,4.119711003202557e-28,0.0,3.707739854734053e-27
9,10,0.004940295126289129,0.0,0.030558092519640923
9,11,4.694349855488137e-43,0.0,4.02312789107655e-42
10,0,0.00021973215916659683,0.0,0.0019340980798006058
10,1,2.0528216713305847e-12,0.0,1.8470546273019472e-11
10,2,4.013900979771279e-05,0.0,0.00017876065976452082
10,3,7.254974836087011e-17,0.0,6.529286240669586e-16
10,4,2.0247426613752198e-24,0.0,1.8222683755161752e-23
10,5,1.1832262316602282e-05,0.0,0.00010649036266840994
10,6,6.543719152695207e-16,0.0,5.889342155228003e-15
10,7,7.625155715174081e-12,0.0,6.862640317129021e-11
10,8,9.13577228710415e-18,0.0,8.222195141111796e-17
10,9,0.045561015605926514,0.0,0.2512606978416443
10,10,8.51989696570854e-08,0.0,7.667880481676548e-07
10,11,0.0016025720397010446,0.0,0.013542009517550468
11,0,0.005528978072106838,0.0,0.03661155700683594
11,1,6.471024108374117e-32,0.0,5.823921403663118e-31
11,2,5.4609925627405856e-24,0.0,4.914891215985128e-23
11,3,0.104847751557827,0.0,0.943208634853363
11,4,0.11110898852348328,0.0,0.9999809265136719
11,5,1.1420650136081245e-23,0.0,1.027858496470094e-22
11,6,0.11057424545288086,0.0,0.9951682090759277
11,7,0.00046056302380748093,0.0,0.0031829862855374813
11,8,1.5447395860689117e-27,0.0,1.3902627289374542e-26
11,9,4.0084398023054746e-09,0.0,3.21141904180422e-08
11,10,5.284443343295017e-19,0.0,4.5956372259226166e-18
11,11,0.1163494884967804,0.0,0.9874952435493469
