layer,head,target_index,target_token,mean_attention_toward,max_attention_toward,example_id,n_shots,prompt
0,0,2, 77,0.11964098364114761,0.32309478521347046,521,0,Is 7740 > 2273? Answer:
0,0,3,40,0.0627860575914383,0.19584403932094574,521,0,Is 7740 > 2273? Answer:
0,0,5, 2,0.02341843582689762,0.09867455065250397,521,0,Is 7740 > 2273? Answer:
0,0,6,273,0.04951915889978409,0.2430935800075531,521,0,Is 7740 > 2273? Answer:
0,1,2, 77,0.09996607899665833,0.4416459798812866,521,0,Is 7740 > 2273? Answer:
0,1,3,40,0.06711020320653915,0.34277498722076416,521,0,Is 7740 > 2273? Answer:
0,1,5, 2,0.07089921832084656,0.3450327217578888,521,0,Is 7740 > 2273? Answer:
0,1,6,273,0.07201971858739853,0.3239128291606903,521,0,Is 7740 > 2273? Answer:
0,2,2, 77,0.1161893978714943,0.9931267499923706,521,0,Is 7740 > 2273? Answer:
0,2,3,40,0.10072165727615356,0.9981269240379333,521,0,Is 7740 > 2273? Answer:
0,2,5, 2,0.103024922311306,0.967563807964325,521,0,Is 7740 > 2273? Answer:
0,2,6,273,0.06495942175388336,0.6464393138885498,521,0,Is 7740 > 2273? Answer:
0,3,2, 77,0.10013987869024277,0.9999963045120239,521,0,Is 7740 > 2273? Answer:
0,3,3,40,0.09998944401741028,0.9998855590820312,521,0,Is 7740 > 2273? Answer:
0,3,5, 2,0.09982172399759293,0.9979270696640015,521,0,Is 7740 > 2273? Answer:
0,3,6,273,0.09981992095708847,0.9981594681739807,521,0,Is 7740 > 2273? Answer:
0,4,2, 77,0.10042400658130646,0.40818721055984497,521,0,Is 7740 > 2273? Answer:
0,4,3,40,0.012947892770171165,0.04809102416038513,521,0,Is 7740 > 2273? Answer:
0,4,5, 2,0.05115318298339844,0.2605511546134949,521,0,Is 7740 > 2273? Answer:
0,4,6,273,0.02860894240438938,0.25689005851745605,521,0,Is 7740 > 2273? Answer:
0,5,2, 77,0.13881869614124298,0.9949544072151184,521,0,Is 7740 > 2273? Answer:
0,5,3,40,0.013531709089875221,0.12706899642944336,521,0,Is 7740 > 2273? Answer:
0,5,5, 2,0.11084966361522675,0.9400895237922668,521,0,Is 7740 > 2273? Answer:
0,5,6,273,0.022544730454683304,0.13904514908790588,521,0,Is 7740 > 2273? Answer:
0,6,2, 77,0.10678770393133163,0.16662512719631195,521,0,Is 7740 > 2273? Answer:
0,6,3,40,0.1637752503156662,0.44041189551353455,521,0,Is 7740 > 2273? Answer:
0,6,5, 2,0.0747622698545456,0.19770711660385132,521,0,Is 7740 > 2273? Answer:
0,6,6,273,0.03149097040295601,0.117205411195755,521,0,Is 7740 > 2273? Answer:
0,7,2, 77,0.15495185554027557,0.7729949951171875,521,0,Is 7740 > 2273? Answer:
0,7,3,40,0.037761494517326355,0.21072937548160553,521,0,Is 7740 > 2273? Answer:
0,7,5, 2,0.11557073891162872,0.8465381264686584,521,0,Is 7740 > 2273? Answer:
0,7,6,273,0.009297613985836506,0.050518717616796494,521,0,Is 7740 > 2273? Answer:
1,0,2, 77,0.09562356770038605,0.7115469574928284,521,0,Is 7740 > 2273? Answer:
1,0,3,40,0.06315842270851135,0.452333927154541,521,0,Is 7740 > 2273? Answer:
1,0,5, 2,0.018115554004907608,0.10815028846263885,521,0,Is 7740 > 2273? Answer:
1,0,6,273,0.07317612320184708,0.6724793314933777,521,0,Is 7740 > 2273? Answer:
1,1,2, 77,0.1136775016784668,0.7372447848320007,521,0,Is 7740 > 2273? Answer:
1,1,3,40,0.06182767078280449,0.35104480385780334,521,0,Is 7740 > 2273? Answer:
1,1,5, 2,0.10218705981969833,0.7644455432891846,521,0,Is 7740 > 2273? Answer:
1,1,6,273,0.06650013476610184,0.49454280734062195,521,0,Is 7740 > 2273? Answer:
1,2,2, 77,0.0796552523970604,0.2824290096759796,521,0,Is 7740 > 2273? Answer:
1,2,3,40,0.06387678533792496,0.36348757147789,521,0,Is 7740 > 2273? Answer:
1,2,5, 2,0.17281149327754974,0.8400391340255737,521,0,Is 7740 > 2273? Answer:
1,2,6,273,0.02219991944730282,0.10277072340250015,521,0,Is 7740 > 2273? Answer:
1,3,2, 77,0.08713389933109283,0.2659171521663666,521,0,Is 7740 > 2273? Answer:
1,3,3,40,0.07846402376890182,0.23570188879966736,521,0,Is 7740 > 2273? Answer:
1,3,5, 2,0.052286822348833084,0.18766659498214722,521,0,Is 7740 > 2273? Answer:
1,3,6,273,0.0654817447066307,0.24081246554851532,521,0,Is 7740 > 2273? Answer:
1,4,2, 77,0.24155893921852112,0.48416510224342346,521,0,Is 7740 > 2273? Answer:
1,4,3,40,0.0838179737329483,0.16904209554195404,521,0,Is 7740 > 2273? Answer:
1,4,5, 2,0.04123595729470253,0.11535884439945221,521,0,Is 7740 > 2273? Answer:
1,4,6,273,0.029750674962997437,0.1492326408624649,521,0,Is 7740 > 2273? Answer:
1,5,2, 77,0.14676275849342346,0.28452640771865845,521,0,Is 7740 > 2273? Answer:
1,5,3,40,0.10012080520391464,0.19962801039218903,521,0,Is 7740 > 2273? Answer:
1,5,5, 2,0.045538123697042465,0.1195514127612114,521,0,Is 7740 > 2273? Answer:
1,5,6,273,0.07401031255722046,0.22274181246757507,521,0,Is 7740 > 2273? Answer:
1,6,2, 77,0.19294269382953644,0.7433474063873291,521,0,Is 7740 > 2273? Answer:
1,6,3,40,0.0828731507062912,0.3865646719932556,521,0,Is 7740 > 2273? Answer:
1,6,5, 2,0.11005116999149323,0.48682674765586853,521,0,Is 7740 > 2273? Answer:
1,6,6,273,0.07749903202056885,0.3582765460014343,521,0,Is 7740 > 2273? Answer:
1,7,2, 77,0.11989734321832657,0.4601863920688629,521,0,Is 7740 > 2273? Answer:
1,7,3,40,0.1558363139629364,0.6721863746643066,521,0,Is 7740 > 2273? Answer:
1,7,5, 2,0.06173916533589363,0.21988502144813538,521,0,Is 7740 > 2273? Answer:
1,7,6,273,0.04374633729457855,0.2533986568450928,521,0,Is 7740 > 2273? Answer:
2,0,2, 77,0.09239735454320908,0.20467080175876617,521,0,Is 7740 > 2273? Answer:
2,0,3,40,0.06251835823059082,0.1629951298236847,521,0,Is 7740 > 2273? Answer:
2,0,5, 2,0.08482475578784943,0.22713294625282288,521,0,Is 7740 > 2273? Answer:
2,0,6,273,0.05254926532506943,0.15382976830005646,521,0,Is 7740 > 2273? Answer:
2,1,2, 77,0.1282009482383728,0.2878206968307495,521,0,Is 7740 > 2273? Answer:
2,1,3,40,0.0951031744480133,0.21722520887851715,521,0,Is 7740 > 2273? Answer:
2,1,5, 2,0.08329036086797714,0.20365752279758453,521,0,Is 7740 > 2273? Answer:
2,1,6,273,0.07487774640321732,0.2444339394569397,521,0,Is 7740 > 2273? Answer:
2,2,2, 77,0.10924841463565826,0.4082474112510681,521,0,Is 7740 > 2273? Answer:
2,2,3,40,0.06132889911532402,0.2493252009153366,521,0,Is 7740 > 2273? Answer:
2,2,5, 2,0.07314237952232361,0.20906458795070648,521,0,Is 7740 > 2273? Answer:
2,2,6,273,0.04938459023833275,0.1769872009754181,521,0,Is 7740 > 2273? Answer:
2,3,2, 77,0.08948548883199692,0.18023966252803802,521,0,Is 7740 > 2273? Answer:
2,3,3,40,0.10530807077884674,0.2903969883918762,521,0,Is 7740 > 2273? Answer:
2,3,5, 2,0.06932824850082397,0.2582536041736603,521,0,Is 7740 > 2273? Answer:
2,3,6,273,0.08025020360946655,0.31457918882369995,521,0,Is 7740 > 2273? Answer:
2,4,2, 77,0.06413817405700684,0.31174328923225403,521,0,Is 7740 > 2273? Answer:
2,4,3,40,0.11154735088348389,0.6649609208106995,521,0,Is 7740 > 2273? Answer:
2,4,5, 2,0.06117641180753708,0.2635713815689087,521,0,Is 7740 > 2273? Answer:
2,4,6,273,0.07462277263402939,0.42188000679016113,521,0,Is 7740 > 2273? Answer:
2,5,2, 77,0.11174969375133514,0.27809426188468933,521,0,Is 7740 > 2273? Answer:
2,5,3,40,0.0700114518404007,0.16525216400623322,521,0,Is 7740 > 2273? Answer:
2,5,5, 2,0.05347036197781563,0.13133032619953156,521,0,Is 7740 > 2273? Answer:
2,5,6,273,0.04709043353796005,0.1484796702861786,521,0,Is 7740 > 2273? Answer:
2,6,2, 77,0.10145668685436249,0.9991160035133362,521,0,Is 7740 > 2273? Answer:
2,6,3,40,0.10193461179733276,0.9903832077980042,521,0,Is 7740 > 2273? Answer:
2,6,5, 2,0.0964527577161789,0.7216816544532776,521,0,Is 7740 > 2273? Answer:
2,6,6,273,0.06203986331820488,0.5797595977783203,521,0,Is 7740 > 2273? Answer:
2,7,2, 77,0.10941863059997559,0.944668710231781,521,0,Is 7740 > 2273? Answer:
2,7,3,40,0.09091294556856155,0.8358808755874634,521,0,Is 7740 > 2273? Answer:
2,7,5, 2,0.10109834372997284,0.9160993099212646,521,0,Is 7740 > 2273? Answer:
2,7,6,273,0.08299538493156433,0.770785927772522,521,0,Is 7740 > 2273? Answer:
3,0,2, 77,0.0657469853758812,0.657276451587677,521,0,Is 7740 > 2273? Answer:
3,0,3,40,0.3235612213611603,0.9998898506164551,521,0,Is 7740 > 2273? Answer:
3,0,5, 2,0.00032075546914711595,0.00295391958206892,521,0,Is 7740 > 2273? Answer:
3,0,6,273,0.12341772019863129,0.8059695363044739,521,0,Is 7740 > 2273? Answer:
3,1,2, 77,0.02371586114168167,0.23703710734844208,521,0,Is 7740 > 2273? Answer:
3,1,3,40,0.319039911031723,0.9998372793197632,521,0,Is 7740 > 2273? Answer:
3,1,5, 2,0.00025387463392689824,0.0009080991731025279,521,0,Is 7740 > 2273? Answer:
3,1,6,273,0.14856278896331787,0.8765057325363159,521,0,Is 7740 > 2273? Answer:
3,2,2, 77,0.0665145143866539,0.3570288121700287,521,0,Is 7740 > 2273? Answer:
3,2,3,40,0.18812236189842224,0.7538760900497437,521,0,Is 7740 > 2273? Answer:
3,2,5, 2,0.026635969057679176,0.11787913739681244,521,0,Is 7740 > 2273? Answer:
3,2,6,273,0.1096176877617836,0.5033456087112427,521,0,Is 7740 > 2273? Answer:
3,3,2, 77,0.008701816201210022,0.08698075264692307,521,0,Is 7740 > 2273? Answer:
3,3,3,40,0.3650057017803192,0.9999672174453735,521,0,Is 7740 > 2273? Answer:
3,3,5, 2,1.8591538264445262e-06,1.3819198102282826e-05,521,0,Is 7740 > 2273? Answer:
3,3,6,273,0.16681385040283203,0.7151772975921631,521,0,Is 7740 > 2273? Answer:
3,4,2, 77,0.06778226792812347,0.4185723662376404,521,0,Is 7740 > 2273? Answer:
3,4,3,40,0.12034229934215546,0.7169018983840942,521,0,Is 7740 > 2273? Answer:
3,4,5, 2,0.07550555467605591,0.3618220090866089,521,0,Is 7740 > 2273? Answer:
3,4,6,273,0.09853293746709824,0.5294244289398193,521,0,Is 7740 > 2273? Answer:
3,5,2, 77,0.029423141852021217,0.25162723660469055,521,0,Is 7740 > 2273? Answer:
3,5,3,40,0.39521852135658264,0.9828899502754211,521,0,Is 7740 > 2273? Answer:
3,5,5, 2,0.0014358035987243056,0.004193982575088739,521,0,Is 7740 > 2273? Answer:
3,5,6,273,0.15469983220100403,0.5584986805915833,521,0,Is 7740 > 2273? Answer:
3,6,2, 77,0.0912812203168869,0.9124467968940735,521,0,Is 7740 > 2273? Answer:
3,6,3,40,0.37400609254837036,0.9998075366020203,521,0,Is 7740 > 2273? Answer:
3,6,5, 2,5.502690328285098e-05,0.0001681998692220077,521,0,Is 7740 > 2273? Answer:
3,6,6,273,0.1429731547832489,0.666842520236969,521,0,Is 7740 > 2273? Answer:
3,7,2, 77,0.02974603697657585,0.16272090375423431,521,0,Is 7740 > 2273? Answer:
3,7,3,40,0.33381375670433044,0.9104005098342896,521,0,Is 7740 > 2273? Answer:
3,7,5, 2,0.007074887398630381,0.0318983756005764,521,0,Is 7740 > 2273? Answer:
3,7,6,273,0.13379555940628052,0.540559709072113,521,0,Is 7740 > 2273? Answer:
4,0,2, 77,0.0005019232048653066,0.002677577082067728,521,0,Is 7740 > 2273? Answer:
4,0,3,40,0.19245880842208862,0.974758505821228,521,0,Is 7740 > 2273? Answer:
4,0,5, 2,1.3161899232727592e-06,8.341000466316473e-06,521,0,Is 7740 > 2273? Answer:
4,0,6,273,0.01596722938120365,0.07825026661157608,521,0,Is 7740 > 2273? Answer:
4,1,2, 77,5.627621430903673e-05,0.00041105732088908553,521,0,Is 7740 > 2273? Answer:
4,1,3,40,0.3639298975467682,0.9999071359634399,521,0,Is 7740 > 2273? Answer:
4,1,5, 2,0.00029695796547457576,0.0025283158756792545,521,0,Is 7740 > 2273? Answer:
4,1,6,273,0.07728032767772675,0.5169084668159485,521,0,Is 7740 > 2273? Answer:
4,2,2, 77,1.1186116211092667e-07,3.6427871918931487e-07,521,0,Is 7740 > 2273? Answer:
4,2,3,40,0.331585556268692,0.9997212290763855,521,0,Is 7740 > 2273? Answer:
4,2,5, 2,9.143454917648342e-06,4.679114863392897e-05,521,0,Is 7740 > 2273? Answer:
4,2,6,273,0.09200491011142731,0.7324339747428894,521,0,Is 7740 > 2273? Answer:
4,3,2, 77,3.1587525928244986e-09,3.1015808588108484e-08,521,0,Is 7740 > 2273? Answer:
4,3,3,40,0.30820560455322266,0.9999998807907104,521,0,Is 7740 > 2273? Answer:
4,3,5, 2,2.3645204905164974e-08,2.0227106745096535e-07,521,0,Is 7740 > 2273? Answer:
4,3,6,273,0.09327776730060577,0.9180236458778381,521,0,Is 7740 > 2273? Answer:
4,4,2, 77,5.104068804939743e-06,3.50719565176405e-05,521,0,Is 7740 > 2273? Answer:
4,4,3,40,0.3665355145931244,0.9999829530715942,521,0,Is 7740 > 2273? Answer:
4,4,5, 2,1.3118756214680616e-06,9.344729733129498e-06,521,0,Is 7740 > 2273? Answer:
4,4,6,273,0.05048700422048569,0.4157907962799072,521,0,Is 7740 > 2273? Answer:
4,5,2, 77,5.640769131787238e-07,5.426919415185694e-06,521,0,Is 7740 > 2273? Answer:
4,5,3,40,0.2018851339817047,0.9999954700469971,521,0,Is 7740 > 2273? Answer:
4,5,5, 2,3.902337937233824e-07,2.310842546648928e-06,521,0,Is 7740 > 2273? Answer:
4,5,6,273,0.027435118332505226,0.1245102658867836,521,0,Is 7740 > 2273? Answer:
4,6,2, 77,0.00612583477050066,0.033929768949747086,521,0,Is 7740 > 2273? Answer:
4,6,3,40,0.3622363805770874,0.9938063621520996,521,0,Is 7740 > 2273? Answer:
4,6,5, 2,2.0516147808402607e-11,1.2788460568291526e-10,521,0,Is 7740 > 2273? Answer:
4,6,6,273,0.05743972584605217,0.28707441687583923,521,0,Is 7740 > 2273? Answer:
4,7,2, 77,0.041986651718616486,0.26574206352233887,521,0,Is 7740 > 2273? Answer:
4,7,3,40,0.268671452999115,0.9983015060424805,521,0,Is 7740 > 2273? Answer:
4,7,5, 2,3.409261262277141e-05,0.00020111330377403647,521,0,Is 7740 > 2273? Answer:
4,7,6,273,0.08859412372112274,0.5879147052764893,521,0,Is 7740 > 2273? Answer:
5,0,2, 77,0.04371535778045654,0.4271391034126282,521,0,Is 7740 > 2273? Answer:
5,0,3,40,0.2811720073223114,0.9982137680053711,521,0,Is 7740 > 2273? Answer:
5,0,5, 2,0.0032557756640017033,0.019191371276974678,521,0,Is 7740 > 2273? Answer:
5,0,6,273,0.10119525343179703,0.8033863306045532,521,0,Is 7740 > 2273? Answer:
5,1,2, 77,6.908387877047062e-05,0.0003921774623449892,521,0,Is 7740 > 2273? Answer:
5,1,3,40,0.32093125581741333,0.9999384880065918,521,0,Is 7740 > 2273? Answer:
5,1,5, 2,0.0001420791377313435,0.0012966699432581663,521,0,Is 7740 > 2273? Answer:
5,1,6,273,0.17200705409049988,0.8901020288467407,521,0,Is 7740 > 2273? Answer:
5,2,2, 77,0.10003413259983063,0.9999270439147949,521,0,Is 7740 > 2273? Answer:
5,2,3,40,0.2999356985092163,0.9999998807907104,521,0,Is 7740 > 2273? Answer:
5,2,5, 2,0.0019292589277029037,0.01876029558479786,521,0,Is 7740 > 2273? Answer:
5,2,6,273,0.19142398238182068,0.9811976552009583,521,0,Is 7740 > 2273? Answer:
5,3,2, 77,0.17051124572753906,0.9998268485069275,521,0,Is 7740 > 2273? Answer:
5,3,3,40,0.21579937636852264,0.996935248374939,521,0,Is 7740 > 2273? Answer:
5,3,5, 2,0.06407390534877777,0.5067732930183411,521,0,Is 7740 > 2273? Answer:
5,3,6,273,0.12107717990875244,0.49006253480911255,521,0,Is 7740 > 2273? Answer:
5,4,2, 77,0.036637429147958755,0.3656828999519348,521,0,Is 7740 > 2273? Answer:
5,4,3,40,0.2634309232234955,0.9999996423721313,521,0,Is 7740 > 2273? Answer:
5,4,5, 2,0.10696859657764435,0.9921516180038452,521,0,Is 7740 > 2273? Answer:
5,4,6,273,0.03237928822636604,0.3151549994945526,521,0,Is 7740 > 2273? Answer:
5,5,2, 77,0.1219664067029953,0.6248154044151306,521,0,Is 7740 > 2273? Answer:
5,5,3,40,0.20520305633544922,0.9998502731323242,521,0,Is 7740 > 2273? Answer:
5,5,5, 2,0.0008460624958388507,0.006774726789444685,521,0,Is 7740 > 2273? Answer:
5,5,6,273,0.022277021780610085,0.08819985389709473,521,0,Is 7740 > 2273? Answer:
5,6,2, 77,1.562599152293842e-07,1.5625988680767477e-06,521,0,Is 7740 > 2273? Answer:
5,6,3,40,0.3000078797340393,1.0,521,0,Is 7740 > 2273? Answer:
5,6,5, 2,1.6531986890555572e-09,1.6531986446466362e-08,521,0,Is 7740 > 2273? Answer:
5,6,6,273,0.10064627230167389,0.9999237060546875,521,0,Is 7740 > 2273? Answer:
5,7,2, 77,0.18703876435756683,0.9995808005332947,521,0,Is 7740 > 2273? Answer:
5,7,3,40,0.0006384167354553938,0.005190051160752773,521,0,Is 7740 > 2273? Answer:
5,7,5, 2,0.12366602569818497,0.923814594745636,521,0,Is 7740 > 2273? Answer:
5,7,6,273,0.05990936607122421,0.5678964257240295,521,0,Is 7740 > 2273? Answer:
0,0,2, 3,0.061430931091308594,0.16361849009990692,737,0,Is 3648 > 56? Answer:
0,0,3,648,0.09265166521072388,0.3147726356983185,737,0,Is 3648 > 56? Answer:
0,0,5, 56,0.03220333904027939,0.14852839708328247,737,0,Is 3648 > 56? Answer:
0,1,2, 3,0.09082408994436264,0.33718201518058777,737,0,Is 3648 > 56? Answer:
0,1,3,648,0.09795965254306793,0.43897590041160583,737,0,Is 3648 > 56? Answer:
0,1,5, 56,0.07929206639528275,0.3550144135951996,737,0,Is 3648 > 56? Answer:
0,2,2, 3,0.1141509860754013,0.9960909485816956,737,0,Is 3648 > 56? Answer:
0,2,3,648,0.11109337210655212,0.9952887296676636,737,0,Is 3648 > 56? Answer:
0,2,5, 56,0.11154704540967941,0.9923783540725708,737,0,Is 3648 > 56? Answer:
0,3,2, 3,0.11110403388738632,0.9998807907104492,737,0,Is 3648 > 56? Answer:
0,3,3,648,0.11109903454780579,0.9998822212219238,737,0,Is 3648 > 56? Answer:
0,3,5, 56,0.11111439764499664,0.9999644756317139,737,0,Is 3648 > 56? Answer:
0,4,2, 3,0.2054065614938736,0.6263335943222046,737,0,Is 3648 > 56? Answer:
0,4,3,648,0.009601774625480175,0.039828747510910034,737,0,Is 3648 > 56? Answer:
0,4,5, 56,0.00379127892665565,0.017685186117887497,737,0,Is 3648 > 56? Answer:
0,5,2, 3,0.16907094419002533,0.991142988204956,737,0,Is 3648 > 56? Answer:
0,5,3,648,0.06220119446516037,0.36950603127479553,737,0,Is 3648 > 56? Answer:
0,5,5, 56,0.03427668288350105,0.24329276382923126,737,0,Is 3648 > 56? Answer:
0,6,2, 3,0.13502036035060883,0.24354729056358337,737,0,Is 3648 > 56? Answer:
0,6,3,648,0.04490512236952782,0.15941335260868073,737,0,Is 3648 > 56? Answer:
0,6,5, 56,0.08901628851890564,0.35406234860420227,737,0,Is 3648 > 56? Answer:
0,7,2, 3,0.1319664865732193,0.8194449543952942,737,0,Is 3648 > 56? Answer:
0,7,3,648,0.07540667057037354,0.488036185503006,737,0,Is 3648 > 56? Answer:
0,7,5, 56,0.024038376286625862,0.11574961990118027,737,0,Is 3648 > 56? Answer:
1,0,2, 3,0.06601124256849289,0.3072529733181,737,0,Is 3648 > 56? Answer:
1,0,3,648,0.048222362995147705,0.32009708881378174,737,0,Is 3648 > 56? Answer:
1,0,5, 56,0.02839389443397522,0.2280673086643219,737,0,Is 3648 > 56? Answer:
1,1,2, 3,0.1058807522058487,0.7205924391746521,737,0,Is 3648 > 56? Answer:
1,1,3,648,0.049067750573158264,0.24833989143371582,737,0,Is 3648 > 56? Answer:
1,1,5, 56,0.10482856631278992,0.6665399074554443,737,0,Is 3648 > 56? Answer:
1,2,2, 3,0.08108331263065338,0.33331552147865295,737,0,Is 3648 > 56? Answer:
1,2,3,648,0.11048119515180588,0.4523790776729584,737,0,Is 3648 > 56? Answer:
1,2,5, 56,0.09260302037000656,0.43441951274871826,737,0,Is 3648 > 56? Answer:
1,3,2, 3,0.0749259665608406,0.24024151265621185,737,0,Is 3648 > 56? Answer:
